Unique_tree_ID,Letter_code,DBH,Notes,Plot,Common_name,Scientific_name,GlobalID,UID,BioM,Carbon_Stored,Carbon_Sequestered,RASTERVALU,DEM_SteepestPts,DEM_MidPts,DEM_FlatPts,DEM_POINTS
A3196,ACRU,15.900000000000000, ,AA,Red Maple,Acer rubrum,89183f76-4ad6-4973-ade9-6871b143f43b,3196,102.547009758659925,51.273504879329963,188.173762907140969,12.5461617,0.000000000000000,12.546161651611328,0.000000000000000,Mid
A3197,LIST,21.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,9997f19b-24b6-4f70-9c4b-124638afbd2a,3197,164.780112678215090,82.390056339107545,302.371506764524668,12.8396797,0.000000000000000,12.839679718017578,0.000000000000000,Mid
A3198,SNAG,24.399999999999999, ,AA,Snag,Snag,8731e08c-238b-4f25-8f6c-19693a7d1d59,3198,0.000000000000000,0.000000000000000,0.000000000000000,12.8396797,0.000000000000000,12.839679718017578,0.000000000000000,Mid
A3199,LITU,53.000000000000000, ,AA,Yellow Poplar,Liriodendron tulipifera,080f0beb-7aba-4418-a567-3a6ffbc641ee,3199,1603.942543952971391,801.971271976485696,2943.234568153702639,13.1815281,0.000000000000000,13.181528091430664,0.000000000000000,Mid
A3200,QUFA,19.500000000000000, ,AA,Southern Red Oak,Quercus falcata,83993a60-3dde-4083-b1f3-45d4886de417,3200,184.543072605388232,92.271536302694116,338.636538230887425,13.3392811,0.000000000000000,0.000000000000000,13.339281082153320,Flat
A3201,ILOP,10.000000000000000, ,AA,American Holly,Ilex opaca,1cf26e7d-7260-40c4-aa4a-f117d1160bdb,3201,25.494687023862976,12.747343511931488,46.782750688788560,13.1640425,0.000000000000000,13.164042472839355,0.000000000000000,Mid
A3202,LIST,18.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,52524f29-9d00-4e4c-a5b7-20f4b0c407c3,3202,109.753644724105897,54.876822362052948,201.397938068734305,13.1640425,0.000000000000000,13.164042472839355,0.000000000000000,Mid
A3203,QUPA,56.500000000000000,Maybe hybrid,AA,Cherrybark Oak,Quercus pagoda,e6c13c25-a330-4341-b2a0-67f12c786c52,3203,2458.848823297055333,1229.424411648527666,4511.987590750096388,12.8396797,0.000000000000000,12.839679718017578,0.000000000000000,Mid
A3204,PITA,51.500000000000000, ,AA,Loblolly Pine,Pinus taeda,e4439328-6af5-4851-b861-633a6e92658e,3204,1166.493528314963214,583.246764157481607,2140.515624457957529,12.9194965,0.000000000000000,12.919496536254883,0.000000000000000,Mid
A3205,QUFA,12.199999999999999,HTT very young,AA,Southern Red Oak,Quercus falcata,2b9044ab-814a-4045-b3ce-0df895655312,3205,58.926764529733738,29.463382264866869,108.130612912061409,13.1640425,0.000000000000000,13.164042472839355,0.000000000000000,Mid
A3206,PITA,41.000000000000000, ,AA,Loblolly Pine,Pinus taeda,f9bd0078-ae71-43bc-a897-08e199542b79,3206,669.530436220119213,334.765218110059607,1228.588350463918687,13.3311338,0.000000000000000,0.000000000000000,13.331133842468262,Flat
A3207,LIST,22.899999999999999,Pretty sure dead LIST,AA,Sweetgum,Liquidambar styraciflua,0bdde29d-6682-49e1-9367-f9a3f8ba2027,3207,199.572687307241722,99.786343653620861,366.215881208788574,13.1640425,0.000000000000000,13.164042472839355,0.000000000000000,Mid
A3208,PITA,48.600000000000001, ,AA,Loblolly Pine,Pinus taeda,2b9c24b2-bd02-4a46-92a9-c4eaa2eb61fb,3208,1012.962956437770913,506.481478218885456,1858.787025063309557,13.3392811,0.000000000000000,0.000000000000000,13.339281082153320,Flat
A3209,QURU,24.399999999999999, ,AA,Northern Red Oak,Quercus rubra,31bccb02-2622-4f23-9e20-7c664bb72510,3209,318.478274464284198,159.239137232142099,584.407633641961525,13.4843464,0.000000000000000,0.000000000000000,13.484346389770508,Flat
A3210,LIST,33.399999999999999, ,AA,Sweetgum,Liquidambar styraciflua,c5c446a3-c8f9-4aa5-aa10-8c3686bc1c2f,3210,509.535016562282124,254.767508281141062,934.996755391787701,13.3392811,0.000000000000000,0.000000000000000,13.339281082153320,Flat
A3211,LIST,15.400000000000000, ,AA,Sweetgum,Liquidambar styraciflua,1eb222f5-b036-4749-a115-a1e5f1bed06b,3211,74.500192527471327,37.250096263735664,136.707853287909870,13.3392811,0.000000000000000,0.000000000000000,13.339281082153320,Flat
A3212,ILOP,17.699999999999999,"Split, 9 + 8.7",AA,American Holly,Ilex opaca,03608ea5-380c-4af9-a1b1-17c667d34f3a,3212,105.266768695691610,52.633384347845805,193.164520556594113,13.3311338,0.000000000000000,0.000000000000000,13.331133842468262,Flat
A3213,PITA,51.299999999999997, ,AA,Loblolly Pine,Pinus taeda,ea6a6aef-886e-4c2c-bd45-8dd154211caf,3213,1155.493971495677897,577.746985747838949,2120.331437694569104,13.3311338,0.000000000000000,0.000000000000000,13.331133842468262,Flat
A3214,ACRU,26.800000000000001, ,AA,Red Maple,Acer rubrum,c31dee1b-df28-4f2b-9d1e-14aab94fd5a5,3214,352.517160792281118,176.258580396140559,646.868990053835887,13.3311338,0.000000000000000,0.000000000000000,13.331133842468262,Flat
A3215,SNAG,12.500000000000000, ,AA,Snag,Snag,91e5e3de-ff30-46bb-be42-9e29f5216493,3215,0.000000000000000,0.000000000000000,0.000000000000000,13.3311338,0.000000000000000,0.000000000000000,13.331133842468262,Flat
A3216,ILOP,10.800000000000001, ,AA,American Holly,Ilex opaca,5cb6b8b7-c3df-41e2-b85e-94c7e63bd6b5,3216,30.864381726735839,15.432190863367920,56.636140468560264,13.3311338,0.000000000000000,0.000000000000000,13.331133842468262,Flat
A3217,QUFA,31.800000000000001, ,AA,Southern Red Oak,Quercus falcata,04212870-7632-495a-9912-ce42ab1a3792,3217,606.881070935870184,303.440535467935092,1113.626765167321764,13.1473465,0.000000000000000,13.147346496582031,0.000000000000000,Mid
A3218,ILOP,11.300000000000001, ,AA,American Holly,Ilex opaca,5e301ea7-f9f8-40cb-bdcb-b19353b19bfd,3218,34.535838063431321,17.267919031715660,63.373262846396472,13.1473465,0.000000000000000,13.147346496582031,0.000000000000000,Mid
A3219,PITA,43.600000000000001, ,AA,Loblolly Pine,Pinus taeda,a3c8d104-133c-45f3-a61a-2a1a80966595,3219,777.657857344367017,388.828928672183508,1427.002168226913454,13.1473465,0.000000000000000,13.147346496582031,0.000000000000000,Mid
A3220,PITA,52.200000000000003, ,AA,Loblolly Pine,Pinus taeda,e41e311e-425c-4fa2-ad87-f9e70babede6,3220,1205.476696925350552,602.738348462675276,2212.049738858018372,13.0837860,0.000000000000000,13.083786010742188,0.000000000000000,Mid
A3221,ILOP,17.899999999999999,"Split, 10.6 + 7.3",AA,American Holly,Ilex opaca,7c6dde69-3ef7-49ab-8bdf-99f8b85b99d5,3221,108.245583865948035,54.122791932974017,198.630646394014633,13.1473465,0.000000000000000,13.147346496582031,0.000000000000000,Mid
A3222,LIST,22.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,fbc6be77-2d49-4111-b1ef-346c31a45b2f,3222,199.572687307241722,99.786343653620861,366.215881208788574,13.0837860,0.000000000000000,13.083786010742188,0.000000000000000,Mid
A3223,FRAM,10.800000000000001,"No material to ID, assuming FRAM",AA,White Ash,Fraxinus americana,2e507e36-be5e-42a6-bfb1-de85daaef401,3223,30.864381726735839,15.432190863367920,56.636140468560264,13.2885303,0.000000000000000,13.288530349731445,0.000000000000000,Mid
A3224,ILOP,10.300000000000001, ,AA,American Holly,Ilex opaca,2dfac70f-ee21-4f13-8fee-4869a53140c7,3224,27.436640478412233,13.718320239206117,50.346235277886450,13.2885303,0.000000000000000,13.288530349731445,0.000000000000000,Mid
A3225,LIST,32.200000000000003, ,AA,Sweetgum,Liquidambar styraciflua,186b159a-f577-4a4c-94bf-c3ec4b3ba6fc,3225,465.275026185118293,232.637513092559146,853.779673049692065,13.2885303,0.000000000000000,13.288530349731445,0.000000000000000,Mid
A3226,ACRU,29.500000000000000,"ACRU snapped in half, sketchy snag",AA,Red Maple,Acer rubrum,632aa5e3-756f-47d6-a891-1f89fd203b6a,3226,442.358841740217883,221.179420870108942,811.728474593299779,13.2885303,0.000000000000000,13.288530349731445,0.000000000000000,Mid
A3227,PITA,57.799999999999997, ,AA,Loblolly Pine,Pinus taeda,0f4a44ae-958d-4255-9296-37d5b98f2200,3227,1544.973396205565223,772.486698102782611,2835.026182037212038,13.0837860,0.000000000000000,13.083786010742188,0.000000000000000,Mid
A3228,FRAM,14.800000000000001, ,AA,White Ash,Fraxinus americana,675d140f-8158-4aca-91ea-c8a19028caf5,3228,67.498582890444538,33.749291445222269,123.859899603965729,13.0837860,0.000000000000000,13.083786010742188,0.000000000000000,Mid
A3229,LIST,24.300000000000001, ,AA,Sweetgum,Liquidambar styraciflua,cdd0170b-f1fe-44ba-ad1c-f28967aaeb79,3229,231.261248202559813,115.630624101279906,424.364390451697261,12.8377380,0.000000000000000,12.837738037109375,0.000000000000000,Mid
A3230,ACRU,30.600000000000001, ,AA,Red Maple,Acer rubrum,74576c0b-8e94-4f7b-b1ed-9c4ee7dd6f63,3230,482.367909780962407,241.183954890481203,885.145114448066010,12.8377380,0.000000000000000,12.837738037109375,0.000000000000000,Mid
A3231,ILOP,18.899999999999999,"Split, 11.4 + 7.5",AA,American Holly,Ilex opaca,11ecf67d-0fcf-4756-bd7b-0826eaa84832,3231,123.891803643673924,61.945901821836962,227.341459686141633,12.8377380,0.000000000000000,12.837738037109375,0.000000000000000,Mid
A3232,LIST,29.100000000000001, ,AA,Sweetgum,Liquidambar styraciflua,df4452dd-23b6-4065-8da3-abb60095ebb9,3232,361.849455147505125,180.924727573752563,663.993750195671851,12.8377380,0.000000000000000,12.837738037109375,0.000000000000000,Mid
A3233,ACRU,21.500000000000000,"Split, 11.6 + 9.9",AA,Red Maple,Acer rubrum,f9b615a6-b273-4132-8a57-47efda342ea1,3233,209.338382322562012,104.669191161281006,384.135931561901259,13.1489649,0.000000000000000,13.148964881896973,0.000000000000000,Mid
A3234,LITU,17.000000000000000,"Little off track, skipped in old transect, near A3085",AA,Yellow Poplar,Liriodendron tulipifera,4577113b-3441-4eaa-b06d-467b21d9bc0c,3234,95.229078345441707,47.614539172720853,174.745358763885520,13.5760450,0.000000000000000,0.000000000000000,13.576045036315918,Flat
A3235,QURU,15.199999999999999, ,AA,Northern Red Oak,Quercus rubra,4a4a5308-e3be-4818-b993-bee34382453e,3235,100.632707640807837,50.316353820403918,184.661018520882379,13.1489649,0.000000000000000,13.148964881896973,0.000000000000000,Mid
A3236,LIST,18.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,c5a5f3d8-1ba3-44a4-991a-f68f501709bc,3236,117.481821753093044,58.740910876546522,215.579142916925719,13.1489649,0.000000000000000,13.148964881896973,0.000000000000000,Mid
A3237,ILOP,11.300000000000001, ,AA,American Holly,Ilex opaca,345be98e-e0ff-4bd0-8fe7-2612328d0d88,3237,34.535838063431321,17.267919031715660,63.373262846396472,13.1489649,0.000000000000000,13.148964881896973,0.000000000000000,Mid
A3238,QUFA,30.000000000000000,Hybrid maybe,AA,Southern Red Oak,Quercus falcata,ab47d1cc-e752-4708-bfe7-d6b372157770,3238,526.628131396782464,263.314065698391232,966.362621113095770,12.4332952,0.000000000000000,12.433295249938965,0.000000000000000,Mid
A3239,PITA,44.399999999999999, ,AA,Loblolly Pine,Pinus taeda,122a1561-4434-43fb-af20-e24ed9e12a3b,3239,812.859911510152074,406.429955755076037,1491.597937621128949,12.8377380,0.000000000000000,12.837738037109375,0.000000000000000,Mid
A3240,LIST,42.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,ddf9934c-d2b9-4ae5-8f78-aa3edcede32c,3240,900.096965537323172,450.048482768661586,1651.677931760988031,12.4332952,0.000000000000000,12.433295249938965,0.000000000000000,Mid
A3241,LIST,24.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,aed1ce09-8324-4bbf-bab7-24b92a775c29,3241,238.416892632177650,119.208446316088825,437.494997980045980,12.4332952,0.000000000000000,12.433295249938965,0.000000000000000,Mid
A3242,LIST,32.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,bc03ee60-1e0e-44f7-8b66-d69288a26db8,3242,490.801292149673884,245.400646074836942,900.620371094651546,12.4178295,0.000000000000000,12.417829513549805,0.000000000000000,Mid
A3243,ULAL,10.000000000000000, ,AA,Winged Elm,Ulmus alata,f2051dd6-c374-4966-b17b-6f75b762b3f5,3243,25.494687023862976,12.747343511931488,46.782750688788560,12.4178295,0.000000000000000,12.417829513549805,0.000000000000000,Mid
A3244,PITA,64.299999999999997, ,AA,Loblolly Pine,Pinus taeda,dff0929c-c859-452b-8811-335bcebaeddf,3244,2002.699593459150037,1001.349796729575019,3674.953753997540389,12.4178295,0.000000000000000,12.417829513549805,0.000000000000000,Mid
A3245,PITA,40.200000000000003, ,AA,Loblolly Pine,Pinus taeda,42a4a7da-5cb3-42e2-ae33-a297d7f4799a,3245,638.164921537218106,319.082460768609053,1171.032631020795179,12.4178295,0.000000000000000,12.417829513549805,0.000000000000000,Mid
A3246,LIST,23.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,bade81f9-9b5c-46b4-82fc-4917628e3bda,3246,221.922262753276755,110.961131376638377,407.227352152262824,11.9132700,0.000000000000000,11.913269996643066,0.000000000000000,Mid
A3247,ILOP,19.800000000000001,"Split, 13.6 + 6.2",AA,American Holly,Ilex opaca,ef8ef12b-8132-4f43-b1ac-bff2a9f85c6f,3247,139.064950291518130,69.532475145759065,255.184183784935755,11.9132700,0.000000000000000,11.913269996643066,0.000000000000000,Mid
A3248,ACRU,30.600000000000001,"Split, 21.7 + 8.9",AA,Red Maple,Acer rubrum,24f3431a-ee60-49e2-b3a7-a7d9eca59e03,3248,482.367909780962407,241.183954890481203,885.145114448066010,12.4332952,0.000000000000000,12.433295249938965,0.000000000000000,Mid
A3249,LIST,17.699999999999999, ,AA,Sweetgum,Liquidambar styraciflua,b5889cd5-10d4-421a-9ef8-0f7b4a235394,3249,105.266768695691610,52.633384347845805,193.164520556594113,12.4332952,0.000000000000000,12.433295249938965,0.000000000000000,Mid
A3250,LIST,23.399999999999999, ,AA,Sweetgum,Liquidambar styraciflua,484d0564-85eb-4cdc-acb5-f37b1ccf9989,3250,210.570373157681502,105.285186578840751,386.396634744345533,11.9005356,0.000000000000000,11.900535583496094,0.000000000000000,Mid
A3251,ILOP,18.399999999999999,"Split, 11.6 + 6.8",AA,American Holly,Ilex opaca,355235f9-99ab-4667-add2-b4e44ea61372,3251,115.911025538030202,57.955512769015101,212.696731862285418,12.8727436,0.000000000000000,12.872743606567383,0.000000000000000,Mid
A3252,ILOP,10.000000000000000, ,AA,American Holly,Ilex opaca,160b09f9-c797-49d4-9299-43743dc6cc98,3252,25.494687023862976,12.747343511931488,46.782750688788560,11.9005356,0.000000000000000,11.900535583496094,0.000000000000000,Mid
A3253,ILOP,17.199999999999999,"Split, 8.5 + 4.2 + 3 + 1.5",AA,American Holly,Ilex opaca,f2870f67-0bec-45e6-810b-4c4b996b7480,3253,98.035774180365109,49.017887090182555,179.895645620969987,11.9005356,0.000000000000000,11.900535583496094,0.000000000000000,Mid
A3254,LIST,12.100000000000000, ,AA,Sweetgum,Liquidambar styraciflua,8d6649c5-d7be-4a35-8dcb-acc8578c9811,3254,40.930509624014007,20.465254812007004,75.107485160065707,11.9005356,0.000000000000000,11.900535583496094,0.000000000000000,Mid
A3255,LITU,49.600000000000001, ,AA,Yellow Poplar,Liriodendron tulipifera,38dfdc11-7e85-44e1-aa64-cc31d633bdb1,3255,1360.436979490711110,680.218489745355555,2496.401857365454816,11.3635998,0.000000000000000,11.363599777221680,0.000000000000000,Mid
A3256,ILOP,18.000000000000000,"Split, 12.2 + 5.8",AA,American Holly,Ilex opaca,9fd78615-c88b-4fc0-b57a-6b777fbf1e3b,3256,109.753644724105897,54.876822362052948,201.397938068734305,11.3635998,0.000000000000000,11.363599777221680,0.000000000000000,Mid
A3257,LIST,14.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,8d836f65-4701-4c1b-a0e9-023d102c2d5a,3257,60.905678847873794,30.452839423936897,111.761920685848409,11.4452219,0.000000000000000,11.445221900939941,0.000000000000000,Mid
A3258,ACRU,17.000000000000000, ,AA,Red Maple,Acer rubrum,4a453762-39d8-4964-879d-1d057fc0460b,3258,120.125001530020143,60.062500765010071,220.429377807586945,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3259,LIST,33.299999999999997, ,AA,Sweetgum,Liquidambar styraciflua,bf8ae30a-33a5-4216-aa2d-3a5aeed6b3ea,3259,505.754713292259737,252.877356646129869,928.059898891296598,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3260,ILOP,16.399999999999999,"Split, 10.9 + 5.5",AA,American Holly,Ilex opaca,c7b1cce3-eb82-4fc1-9677-a48fdbaf642e,3260,87.099243208130716,43.549621604065358,159.827111286919859,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3261,ILOP,11.800000000000001, ,AA,American Holly,Ilex opaca,84a70ec3-19ae-450a-8b80-a0d79ad2a825,3261,38.456402091043195,19.228201045521597,70.567497837064266,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3262,ILOP,16.500000000000000,"Split, 8.6 + 7.9",AA,American Holly,Ilex opaca,644e48b8-37af-4097-b635-62cd41ca744c,3262,88.424183919699445,44.212091959849722,162.258377492648492,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3263,ACRU,21.899999999999999,"Split, 11.3 + 10.6",AA,Red Maple,Acer rubrum,a50e7b1b-e569-451c-9129-e15f926e4d07,3263,218.666895058173480,109.333447529086740,401.253752431748353,11.3635998,0.000000000000000,11.363599777221680,0.000000000000000,Mid
A3264,LIST,40.700000000000003, ,AA,Sweetgum,Liquidambar styraciflua,46f8c9f2-d9c5-44a9-9a47-2002c12481b4,3264,832.486884683004064,416.243442341502032,1527.613433393312334,10.8468466,0.000000000000000,10.846846580505371,0.000000000000000,Mid
A3265,ACRU,11.800000000000001, ,AA,Red Maple,Acer rubrum,ef5fd3aa-27cd-4da5-9c60-63b26bbe0795,3265,50.653189591139544,25.326594795569772,92.948602899741061,11.3635998,0.000000000000000,11.363599777221680,0.000000000000000,Mid
A3266,LIST,28.100000000000001, ,AA,Sweetgum,Liquidambar styraciflua,65f1af08-b10f-4422-9f0c-b6cd8f32d0af,3266,331.750686599576170,165.875343299788085,608.762509910222207,10.8468466,0.000000000000000,10.846846580505371,0.000000000000000,Mid
A3267,LIST,57.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,395944f1-4db3-4236-bc71-225fb499d7b9,3267,1972.236184264239000,986.118092132119500,3619.053398124878640,11.9005356,0.000000000000000,11.900535583496094,0.000000000000000,Mid
A3268,LIST,29.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,456398ff-e977-4ec5-adda-0464c383a73a,3268,377.487564476767886,188.743782238383943,692.689680814869007,11.3963671,0.000000000000000,11.396367073059082,0.000000000000000,Mid
A3269,ILOP,11.300000000000001, ,AA,American Holly,Ilex opaca,ceb50663-4153-4f29-b579-d16e037b468a,3269,34.535838063431321,17.267919031715660,63.373262846396472,10.8468466,0.000000000000000,10.846846580505371,0.000000000000000,Mid
A3270,LIST,45.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,ecf52b47-ecd9-4bd6-a9b3-2faecd12fa42,3270,1122.177326085796039,561.088663042898020,2059.195393367435827,10.8468466,0.000000000000000,10.846846580505371,0.000000000000000,Mid
A3271,LIST,23.699999999999999, ,AA,Sweetgum,Liquidambar styraciflua,d8a68ca6-18e1-4d9a-9616-2ad3e9d729a9,3271,217.338768647130621,108.669384323565311,398.816640467484660,10.8468466,0.000000000000000,10.846846580505371,0.000000000000000,Mid
A3272,PITA,62.700000000000003, ,AA,Loblolly Pine,Pinus taeda,ebb08b14-e31e-4dad-999a-9d9412a89f61,3272,1883.517444537560323,941.758722268780161,3456.254510726423177,10.8468466,0.000000000000000,10.846846580505371,0.000000000000000,Mid
A3273,LIST,16.100000000000001, ,AA,Sweetgum,Liquidambar styraciflua,8db4caa3-7c9d-4eb8-b40c-5dff4a383868,3273,83.195866240893821,41.597933120446910,152.664414552040171,10.4147062,0.000000000000000,10.414706230163574,0.000000000000000,Mid
A3274,LIST,30.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,ca3786a8-c430-4643-8375-3b432276060b,3274,396.777400419096921,198.388700209548460,728.086529769042841,10.4147062,0.000000000000000,10.414706230163574,0.000000000000000,Mid
A3275,ILOP,12.199999999999999,"Split, 8.9 + 3.3",AA,American Holly,Ilex opaca,7f7565b8-4b4d-4ac0-b165-714dff54b980,3275,41.775756621568306,20.887878310784153,76.658513400577846,10.4147062,0.000000000000000,10.414706230163574,0.000000000000000,Mid
A3276,ILOP,12.300000000000001,"Split, 9 + 3.3",AA,American Holly,Ilex opaca,40a4b861-247a-4558-90ac-9b32a8bb9c87,3276,42.631344457985975,21.315672228992987,78.228517080404259,10.4147062,0.000000000000000,10.414706230163574,0.000000000000000,Mid
A3277,LIST,30.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,550028bd-0350-4ac3-96cf-0b6925b4a507,3277,390.283616787654353,195.141808393827176,716.170436805345730,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3278,LIST,39.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,f52d4b97-1b66-4bf1-af0e-41ddfcf1c228,3278,792.439054848766887,396.219527424383443,1454.125665647487267,10.9151707,0.000000000000000,10.915170669555664,0.000000000000000,Mid
A3279,ILOP,11.400000000000000,"Split, 5.3 + 6.1",AA,American Holly,Ilex opaca,fd470a62-4fbc-419f-bece-212d17353945,3279,35.299851888491844,17.649925944245922,64.775228215382526,10.4716349,0.000000000000000,10.471634864807129,0.000000000000000,Mid
A3280,LIST,19.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,930e8d6b-2ebd-4eaa-95a5-32e61eae72fc,3280,133.890770931877427,66.945385465938713,245.689564659995085,10.4716349,0.000000000000000,10.471634864807129,0.000000000000000,Mid
A3281,ACRU,13.900000000000000,"Split, 8 + 5.9",AA,Red Maple,Acer rubrum,ef215813-e9a0-4853-a13e-b2d95c84e206,3281,74.617890374239138,37.308945187119569,136.923828836728802,10.4716349,0.000000000000000,10.471634864807129,0.000000000000000,Mid
A3282,PITA,58.500000000000000, ,AA,Loblolly Pine,Pinus taeda,713dab43-a50b-4125-a1a0-f2f32cfd1eef,3282,1590.928749544838411,795.464374772419205,2919.354255414778436,10.0579195,0.000000000000000,10.057919502258301,0.000000000000000,Mid
A3283,LIST,22.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,b81ec6ec-95aa-44c2-91c3-8c2e53feb18b,3283,191.027093815550870,95.513546907775435,350.534717151535858,10.4716349,0.000000000000000,10.471634864807129,0.000000000000000,Mid
A3284,PITA,48.000000000000000, ,AA,Loblolly Pine,Pinus taeda,41e09ee6-b3a1-420d-b866-33249a104e66,3284,982.782015723172321,491.391007861586161,1803.404998852021208,10.0579195,0.000000000000000,10.057919502258301,0.000000000000000,Mid
A3285,LIST,30.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,134d6c1b-04c9-4f6d-ad36-c4c291e5153a,3285,390.283616787654353,195.141808393827176,716.170436805345730,10.0579195,0.000000000000000,10.057919502258301,0.000000000000000,Mid
A3286,PITA,63.899999999999999, ,AA,Loblolly Pine,Pinus taeda,46c4344a-16fc-498d-aaac-d0eba61e79b0,3286,1972.499724466675616,986.249862233337808,3619.536994396349655,10.0579195,0.000000000000000,10.057919502258301,0.000000000000000,Mid
A3287,LIST,16.399999999999999, ,AA,Sweetgum,Liquidambar styraciflua,9ac88cfb-f5bd-4dc6-9df2-46d07d160b8e,3287,87.099243208130716,43.549621604065358,159.827111286919859,10.0579195,0.000000000000000,10.057919502258301,0.000000000000000,Mid
A3288,PITA,32.399999999999999, ,AA,Loblolly Pine,Pinus taeda,69b471b6-7931-45e7-937b-9bab7f2c5a82,3288,377.423516804844780,188.711758402422390,692.572153336890210,10.5714779,0.000000000000000,10.571477890014648,0.000000000000000,Mid
A3289,PITA,47.299999999999997, ,AA,Loblolly Pine,Pinus taeda,7a272d25-85a0-4e4d-af7d-baacad3585a6,3289,948.248803251219101,474.124401625609551,1740.036553965986968,10.5714779,0.000000000000000,10.571477890014648,0.000000000000000,Mid
A3290,PITA,60.000000000000000, ,AA,Loblolly Pine,Pinus taeda,48a6589e-dcea-48f0-b2e3-2f3bf7257779,3290,1692.089736564750865,846.044868282375432,3104.984666596317766,10.1649075,0.000000000000000,10.164907455444336,0.000000000000000,Mid
A3291,QUPA,37.399999999999999,Hybrid,AA,Cherrybark Oak,Quercus pagoda,5cdd41b4-697f-465a-bca3-0aab5c96455b,3291,900.698729933417894,450.349364966708947,1652.782169427821827,10.1649075,0.000000000000000,10.164907455444336,0.000000000000000,Mid
A3292,QUPA,59.200000000000003,Hybrid,AA,Cherrybark Oak,Quercus pagoda,b5cc2cb7-6107-4083-b7d6-18252defd7c6,3292,2754.742407645792355,1377.371203822896177,5054.952318030028437,10.5949650,0.000000000000000,10.594964981079102,0.000000000000000,Mid
A3293,LITU,45.700000000000003, ,AA,Yellow Poplar,Liriodendron tulipifera,390fc192-f453-4bed-86c6-8617db7372ff,3293,1110.073072071903653,555.036536035951826,2036.984087251943265,10.1649075,0.000000000000000,10.164907455444336,0.000000000000000,Mid
A3294,PITA,58.200000000000003, ,AA,Loblolly Pine,Pinus taeda,68cf8316-dd8b-4b3e-827b-0f92ac153c86,3294,1571.136387563239168,785.568193781619584,2883.035271178544008,10.5949650,0.000000000000000,10.594964981079102,0.000000000000000,Mid
A3295,LIST,25.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,25db6569-85c2-49f7-8302-906c0f576755,3295,253.120854485107088,126.560427242553544,464.476767980171473,10.5714779,0.000000000000000,10.571477890014648,0.000000000000000,Mid
A3296,PITA,62.500000000000000, ,AA,Loblolly Pine,Pinus taeda,1dd9cadc-4882-429e-b1cb-dfc2661308de,3296,1868.921955098437138,934.460977549218569,3429.471787605632016,10.5714779,0.000000000000000,10.571477890014648,0.000000000000000,Mid
A3297,LIST,18.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,62102f2e-d7b7-4ed7-bfc4-28a5d7f690ec,3297,119.065264710378685,59.532632355189342,218.484760743544882,10.5714779,0.000000000000000,10.571477890014648,0.000000000000000,Mid
A3298,ACRU,10.400000000000000, ,AA,Red Maple,Acer rubrum,377d7554-18d0-4ab8-8f46-15ca3b13caf5,3298,37.573721587984330,18.786860793992165,68.947779113951242,10.9774294,0.000000000000000,10.977429389953613,0.000000000000000,Mid
A3299,LIST,49.700000000000003, ,AA,Sweetgum,Liquidambar styraciflua,3c2ea02b-2605-485d-8f49-fd35c1116ce5,3299,1367.258954331938412,683.629477165969206,2508.920181199106992,10.5714779,0.000000000000000,10.571477890014648,0.000000000000000,Mid
A3300,LIST,14.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,0b511d2a-de0e-4ab7-8344-8f0c57920c72,3300,64.151544737071561,32.075772368535780,117.718084592526310,10.9774294,0.000000000000000,10.977429389953613,0.000000000000000,Mid
A3301,LIST,20.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,ec473622-1714-4c7e-85f0-8c50d271e99a,3301,151.596927331277215,75.798463665638607,278.180361652893680,10.9774294,0.000000000000000,10.977429389953613,0.000000000000000,Mid
A3302,ACRU,10.000000000000000, ,AA,Red Maple,Acer rubrum,820ae063-b148-4556-a53b-e39f2dc76acf,3302,34.245117624597519,17.122558812298760,62.839790841136448,10.9774294,0.000000000000000,10.977429389953613,0.000000000000000,Mid
